1	0	1	3	0	0	1	0	1	0
1	0	2	3	14.9092	17.0468	1	0	1	0
1	0	3	3	32.7324	32.7978	1	0	1	0
1	0	4	3	57.2022	45.0507	1	0	1	0
1	0	5	3	90	50	1	0	1	0
1	0	6	3	122.7978	45.0507	1	0	1	0
1	0	7	3	147.2676	32.7978	1	0	1	0
1	0	8	3	165.0908	17.0468	1	0	1	0
1	0	9	3	180	0	1	0	1	0
1	0	10	3	-165.0908	-17.0468	1	0	1	0
1	0	11	3	-147.2676	-32.7978	1	0	1	0
1	0	12	3	-122.7978	-45.0507	1	0	1	0
1	0	13	3	-90	-50	1	0	1	0
1	0	14	3	-57.2022	-45.0507	1	0	1	0
1	0	15	3	-32.7324	-32.7978	1	0	1	0
1	0	16	3	-14.9092	-17.0468	1	0	1	0
1	0	17	3	25.7143	0	1	0	1	0
1	0	18	3	40.6235	17.0468	1	0	1	0
1	0	19	3	58.4467	32.7978	1	0	1	0
1	0	20	3	82.9165	45.0507	1	0	1	0
1	0	21	3	115.7143	50	1	0	1	0
1	0	22	3	148.5121	45.0507	1	0	1	0
1	0	23	3	172.9819	32.7978	1	0	1	0
1	0	24	3	-169.1949	17.0468	1	0	1	0
1	0	25	3	-154.2857	0	1	0	1	0
1	0	26	3	-139.3765	-17.0468	1	0	1	0
1	0	27	3	-121.5533	-32.7978	1	0	1	0
1	0	28	3	-97.0835	-45.0507	1	0	1	0
1	0	29	3	-64.2857	-50	1	0	1	0
1	0	30	3	-31.4879	-45.0507	1	0	1	0
1	0	31	3	-7.0181	-32.7978	1	0	1	0
1	0	32	3	10.8051	-17.0468	1	0	1	0
1	0	33	3	51.4286	0	1	0	1	0
1	0	34	3	66.3378	17.0468	1	0	1	0
1	0	35	3	84.161	32.7978	1	0	1	0
1	0	36	3	108.6308	45.0507	1	0	1	0
1	0	37	3	141.4286	50	1	0	1	0
1	0	38	3	174.2264	45.0507	1	0	1	0
1	0	39	3	-161.3038	32.7978	1	0	1	0
1	0	40	3	-143.4806	17.0468	1	0	1	0
1	0	41	3	-128.5714	0	1	0	1	0
1	0	42	3	-113.6622	-17.0468	1	0	1	0
1	0	43	3	-95.839	-32.7978	1	0	1	0
1	0	44	3	-71.3692	-45.0507	1	0	1	0
1	0	45	3	-38.5714	-50	1	0	1	0
1	0	46	3	-5.7736	-45.0507	1	0	1	0
1	0	47	3	18.6962	-32.7978	1	0	1	0
1	0	48	3	36.5194	-17.0468	1	0	1	0
1	0	49	3	77.1429	0	1	0	1	0
1	0	50	3	92.0521	17.0468	1	0	1	0
1	0	51	3	109.8753	32.7978	1	0	1	0
1	0	52	3	134.345	45.0507	1	0	1	0
1	0	53	3	167.1429	50	1	0	1	0
1	0	54	3	-160.0593	45.0507	1	0	1	0
1	0	55	3	-135.5896	32.7978	1	0	1	0
1	0	56	3	-117.7663	17.0468	1	0	1	0
1	0	57	3	-102.8571	0	1	0	1	0
1	0	58	3	-87.9479	-17.0468	1	0	1	0
1	0	59	3	-70.1247	-32.7978	1	0	1	0
1	0	60	3	-45.655	-45.0507	1	0	1	0
1	0	61	3	-12.8571	-50	1	0	1	0
1	0	62	3	19.9407	-45.0507	1	0	1	0
1	0	63	3	44.4104	-32.7978	1	0	1	0
1	0	64	3	62.2337	-17.0468	1	0	1	0
1	0	65	3	102.8571	0	1	0	1	0
1	0	66	3	117.7663	17.0468	1	0	1	0
1	0	67	3	135.5896	32.7978	1	0	1	0
1	0	68	3	160.0593	45.0507	1	0	1	0
1	0	69	3	-167.1429	50	1	0	1	0
1	0	70	3	-134.345	45.0507	1	0	1	0
1	0	71	3	-109.8753	32.7978	1	0	1	0
1	0	72	3	-92.0521	17.0468	1	0	1	0
1	0	73	3	-77.1429	0	1	0	1	0
1	0	74	3	-62.2337	-17.0468	1	0	1	0
1	0	75	3	-44.4104	-32.7978	1	0	1	0
1	0	76	3	-19.9407	-45.0507	1	0	1	0
1	0	77	3	12.8571	-50	1	0	1	0
1	0	78	3	45.655	-45.0507	1	0	1	0
1	0	79	3	70.1247	-32.7978	1	0	1	0
1	0	80	3	87.9479	-17.0468	1	0	1	0
1	0	81	3	128.5714	0	1	0	1	0
1	0	82	3	143.4806	17.0468	1	0	1	0
1	0	83	3	161.3038	32.7978	1	0	1	0
1	0	84	3	-174.2264	45.0507	1	0	1	0
1	0	85	3	-141.4286	50	1	0	1	0
1	0	86	3	-108.6308	45.0507	1	0	1	0
1	0	87	3	-84.161	32.7978	1	0	1	0
1	0	88	3	-66.3378	17.0468	1	0	1	0
1	0	89	3	-51.4286	0	1	0	1	0
1	0	90	3	-36.5194	-17.0468	1	0	1	0
1	0	91	3	-18.6962	-32.7978	1	0	1	0
1	0	92	3	5.7736	-45.0507	1	0	1	0
1	0	93	3	38.5714	-50	1	0	1	0
1	0	94	3	71.3692	-45.0507	1	0	1	0
1	0	95	3	95.839	-32.7978	1	0	1	0
1	0	96	3	113.6622	-17.0468	1	0	1	0
1	0	97	3	154.2857	0	1	0	1	0
1	0	98	3	169.1949	17.0468	1	0	1	0
1	0	99	3	-172.9819	32.7978	1	0	1	0
1	0	100	3	-148.5121	45.0507	1	0	1	0
1	0	101	3	-115.7143	50	1	0	1	0
1	0	102	3	-82.9165	45.0507	1	0	1	0
1	0	103	3	-58.4467	32.7978	1	0	1	0
1	0	104	3	-40.6235	17.0468	1	0	1	0
